UNIQUE_CELL_ID,UNIQUE_CELL_NAME,TYPE,ORGAN,ANATOMY_ID,CELL_TYPE_ID,CPID,Germ Layer,Differentiation State,Source Age,Raw Anatomy Id,Raw Cell Type Id,Body Part,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
987,FIBROBLAST_CPID=987,Fibroblast,Gallbladder,3030001010201000000000,120,987,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3030001010201000000000,120,Trunk,NA,Mucosa,Lamina propria,Vein,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
988,ENDOTHELIAL_CELL_CPID=988,Endothelial cell,Gallbladder,3030001010202000000000,78,988,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3030001010202000000000,78,Trunk,NA,Mucosa,Lamina propria,Vein,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,69,NA
989,FIBROBLAST_CPID=989,Fibroblast,Gallbladder,3030001010202000000000,120,989,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3030001010202000000000,120,Trunk,NA,Mucosa,Lamina propria,Vein,Tunica intima,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
990,FAT_CELL_(ADIPOCYTE)_CPID=990,Fat cell (adipocyte),Gallbladder,3030001010202000000000,119,990,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3030001010202000000000,119,Trunk,NA,Mucosa,Lamina propria,Vein,Tunica intima,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
991,SMOOTH_MUSCLE_CELL_CPID=991,Smooth muscle cell,Gallbladder,3030001010202000000000,231,991,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3030001010202000000000,231,Trunk,NA,Mucosa,Lamina propria,Vein,Tunica intima,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
992,SMOOTH_MUSCLE_CELL_CPID=992,Smooth muscle cell,Gallbladder,3030001010203000000000,231,992,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3030001010203000000000,231,Trunk,NA,Mucosa,Lamina propria,Vein,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,70,NA
993,FIBROBLAST_CPID=993,Fibroblast,Heart,3040000000000000000000,120,993,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000000000000000000,120,Trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0002548,NA,NA,NA
994,ENDOCARDIAL_TUBE_CELL,Endocardial tube cell,Heart,3040000010000000000000,333,994,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040000010000000000000,333,Trunk,NA,NA,Endocardium,NA,NA,NA,NA,NA,NA,Endocardial tube cell,NA,NA,NA,NA,NA
995,EPITHELIAL_CELL_CPID=995,Epithelial cell,Heart,3040000010101000000000,89,995,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010101000000000,89,Trunk,NA,NA,Endocardium,Endothelium,Simple squamous epithelium,NA,NA,NA,NA,Epithelial cell,NA,CL:0000076,NA,NA,NA
996,FIBROBLAST_CPID=996,Fibroblast,Heart,3040000010200000000000,120,996,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010200000000000,120,Trunk,NA,NA,Endocardium,Subendothelial layer,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,t025
997,SMOOTH_MUSCLE_CELL_CPID=997,Smooth muscle cell,Heart,3040000010200000000000,231,997,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010200000000000,231,Trunk,NA,NA,Endocardium,Subendothelial layer,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000192,NA,NA,t025
998,NEURON_CPID=998,Neuron,Heart,3040000010200000000000,189,998,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010200000000000,189,Trunk,NA,NA,Endocardium,Subendothelial layer,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,t025
999,FAT_CELL_(ADIPOCYTE)_CPID=999,Fat cell (adipocyte),Heart,3040000010200000000000,119,999,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010200000000000,119,Trunk,NA,NA,Endocardium,Subendothelial layer,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,t025
1000,ENDOTHELIAL_CELL_CPID=1000,Endothelial cell,Heart,3040000010201000000000,78,1000,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010201000000000,78,Trunk,NA,NA,Endocardium,Subendothelial layer,Blood vessel,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,t025
1001,SMOOTH_MUSCLE_CELL_CPID=1001,Smooth muscle cell,Heart,3040000010201000000000,231,1001,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000010201000000000,231,Trunk,NA,NA,Endocardium,Subendothelial layer,Blood vessel,NA,NA,NA,NA,Smooth muscle cell,NA,NA,NA,NA,t025
1002,SUBEPICARDIAL_CELL,Subepicardial cell,Heart,3040000020000000000000,335,1002,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040000020000000000000,335,Trunk,NA,NA,Epicardium,NA,NA,NA,NA,NA,NA,Subepicardial cell,NA,NA,NA,NA,NA
1003,EPITHELIAL_CELL_CPID=1003,Epithelial cell,Heart,3040000020001000000000,89,1003,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000020001000000000,89,Trunk,NA,NA,Epicardium,NA,Simple squamous epithelium,NA,NA,NA,NA,Epithelial cell,NA,CL:0000076,NA,NA,NA
1004,ENDOTHELIAL_CELL_CPID=1004,Endothelial cell,Heart,3040000020100000000000,78,1004,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000020100000000000,78,Trunk,NA,NA,Epicardium,Subendothelial layer,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0002350,NA,NA,NA
1005,NEURON_CPID=1005,Neuron,Heart,3040000020100000000000,189,1005,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000020100000000000,189,Trunk,NA,NA,Epicardium,Subendothelial layer,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,NA
1006,FIBROBLAST_CPID=1006,Fibroblast,Heart,3040000020100000000000,120,1006,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000020100000000000,120,Trunk,NA,NA,Epicardium,Subendothelial layer,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1007,FAT_CELL_(ADIPOCYTE)_CPID=1007,Fat cell (adipocyte),Heart,3040000020100000000000,119,1007,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000020100000000000,119,Trunk,NA,NA,Epicardium,Subendothelial layer,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
1008,ENDOTHELIAL_CELL_CPID=1008,Endothelial cell,Heart,3040000030100000000000,78,1008,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000030100000000000,78,Trunk,NA,NA,Inferior vena cava,Endothelium,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1009,FIBROBLAST_CPID=1009,Fibroblast,Heart,3040000040000000000000,120,1009,4 Mesodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000040000000000000,120,Trunk,NA,NA,Myocardium,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,t016   t017   t018
1010,CARDIOMYOCYTE,Cardiomyocyte,Heart,3040000040100000000000,43,1010,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000040100000000000,43,Trunk,NA,NA,Myocardium,Sinoatrial node,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,381,t016   t017   t018
1011,ENDOTHELIAL_CELL_CPID=1011,Endothelial cell,Heart,3040000050100000000000,78,1011,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000050100000000000,78,Trunk,NA,NA,Pulmonary artery,Endothelium,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1012,ENDOTHELIAL_CELL_CPID=1012,Endothelial cell,Heart,3040000060100000000000,78,1012,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000060100000000000,78,Trunk,NA,NA,Pulmonary vein,Endothelium,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1013,ENDOTHELIAL_CELL_CPID=1013,Endothelial cell,Heart,3040000070100000000000,78,1013,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000070100000000000,78,Trunk,NA,NA,Superior vena cava,Endothelium,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1014,SEPTUM_CELL,Septum cell,Heart,3040000080000000000000,337,1014,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040000080000000000000,337,Trunk,NA,NA,Coronary vessel,NA,NA,NA,NA,NA,NA,Septum cell,NA,NA,NA,NA,NA
1015,SMOOTH_MUSCLE_CELL_CPID=1015,Smooth muscle cell,Heart,3040000080000000000000,231,1015,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000080000000000000,231,Trunk,NA,NA,Coronary vessel,NA,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1016,FIBROBLAST_CPID=1016,Fibroblast,Heart,3040000080100000000000,120,1016,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000080100000000000,120,Trunk,NA,NA,Coronary vessel,Tunica adventitia,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1017,ENDOTHELIAL_CELL_CPID=1017,Endothelial cell,Heart,3040000080200000000000,78,1017,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000080200000000000,78,Trunk,NA,NA,Coronary vessel,Tunica intima,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1018,SMOOTH_MUSCLE_CELL_CPID=1018,Smooth muscle cell,Heart,3040000080300000000000,231,1018,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040000080300000000000,231,Trunk,NA,NA,Coronary vessel,Tunica media,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000192,NA,NA,NA
1019,EPICARDIAL_CELL,Epicardial cell,Heart,3040001090000000000000,334,1019,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040001090000000000000,334,Trunk,NA,NA,Pericardium,NA,NA,NA,NA,NA,NA,Epicardial cell,NA,NA,NA,NA,NA
1020,ENDOTHELIAL_CELL_CPID=1020,Endothelial cell,Heart,3040002010000000000000,78,1020,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040002010000000000000,78,Trunk,NA,NA,Coronary capillary plexus,NA,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:1000413,NA,NA,NA
1021,SMOOTH_MUSCLE_CELL_CPID=1021,Smooth muscle cell,Heart,3040002010000000000000,231,1021,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040002010000000000000,231,Trunk,NA,NA,Coronary capillary plexus,NA,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1022,VALVE_CELL,Valve cell,Heart,3040002030000000000000,332,1022,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040002030000000000000,332,Trunk,NA,NA,Semilunar valves,NA,NA,NA,NA,NA,NA,Valve cell,NA,NA,NA,NA,NA
1023,VALVE_CELL_CPID=1023,Valve cell,Heart,3040002040000000000000,332,1023,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3040002040000000000000,332,Trunk,NA,NA,Atrioventricular valves,NA,NA,NA,NA,NA,NA,Valve cell,NA,NA,NA,NA,NA
1024,SMOOTH_MUSCLE_CELL_CPID=1024,Smooth muscle cell,Heart,3040002050000000000000,231,1024,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040002050000000000000,231,Trunk,NA,NA,Pulmonary capillary plexus,NA,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1025,CARDIOMYOCYTE_CPID=1025,Cardiomyocyte,Heart,3040003000000000000000,43,1025,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040003000000000000000,43,Trunk,NA,Left atrium,NA,NA,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,NA,NA
1026,CARDIOMYOCYTE_CPID=1026,Cardiomyocyte,Heart,3040004000000000000000,43,1026,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040004000000000000000,43,Trunk,NA,Left ventricle,NA,NA,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,NA,NA
1027,CARDIOMYOCYTE_CPID=1027,Cardiomyocyte,Heart,3040004010000000000000,43,1027,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040004010000000000000,43,Trunk,NA,Left ventricle,Left ventricle proper,NA,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,NA,NA
1028,CARDIOMYOCYTE_CPID=1028,Cardiomyocyte,Heart,3040005000000000000000,43,1028,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040005000000000000000,43,Trunk,NA,Right atrium,NA,NA,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,NA,NA
1029,CARDIOMYOCYTE_CPID=1029,Cardiomyocyte,Heart,3040006000000000000000,43,1029,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040006000000000000000,43,Trunk,NA,Right ventricle,NA,NA,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,NA,NA
1030,SEPTUM_CELL_CPID=1030,Septum cell,Heart,3040007000000000000000,337,1030,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040007000000000000000,337,Trunk,NA,Interventricular septum,NA,NA,NA,NA,NA,NA,NA,Septum cell,NA,NA,NA,NA,NA
1031,ATRIOVENTRICULAR_NODE_CELL,atrioventricular node cell,Heart,3040013000000000000000,341,1031,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040013000000000000000,341,Trunk,NA,Atrioventricular node,NA,NA,NA,NA,NA,NA,NA,atrioventricular node cell,NA,CL:1000410,NA,NA,NA
1032,PTRIOVENTRICULAR_CANAL_CELL,Ptrioventricular canal cell,Heart,3040013000000000000000,342,1032,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040013000000000000000,342,Trunk,NA,Atrioventricular node,NA,NA,NA,NA,NA,NA,NA,Ptrioventricular canal cell,NA,NA,NA,NA,NA
1033,SINOATRIAL_NODE_CELL,Sinoatrial node cell,Heart,3040014000000000000000,340,1033,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040014000000000000000,340,Trunk,NA,Sinoatrial node,NA,NA,NA,NA,NA,NA,NA,Sinoatrial node cell,NA,CL:1000409,NA,NA,NA
1034,HIS_BUNDLE_CELL,His bundle cell,Heart,3040015000000000000000,338,1034,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040015000000000000000,338,Trunk,NA,Bundle of His,NA,NA,NA,NA,NA,NA,NA,His bundle cell,NA,NA,NA,NA,NA
1035,BUNDLE_BRANCH_CELL,Bundle branch cell,Heart,3040016000000000000000,339,1035,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040016000000000000000,339,Trunk,NA,Bundle branch,NA,NA,NA,NA,NA,NA,NA,Bundle branch cell,NA,NA,NA,NA,NA
1036,PURKINJE_MYOCYTE,Purkinje myocyte,Heart,3040018000000000000000,336,1036,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040018000000000000000,336,Trunk,NA,Purkinje fibers,NA,NA,NA,NA,NA,NA,NA,Purkinje myocyte,NA,CL:0002068,NA,NA,NA
1037,CARDIOMYOCYTE_CPID=1037,Cardiomyocyte,Heart,3040019000000000000000,43,1037,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3040019000000000000000,43,Trunk,NA,Atrial septum,NA,NA,NA,NA,NA,NA,NA,Cardiomyocyte,NA,CL:0000746,NA,NA,NA
1038,NEURON_CPID=1038,Neuron,Kidney,3050000000000000000000,189,1038,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000000000000000000,189,Trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neuron,NA,NA,NA,NA,NA
1039,MACROPHAGE_CPID=1039,Macrophage,Kidney,3050000000000000000000,6,1039,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000000000000000000,6,Trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macrophage,NA,CL:1000698,NA,NA,NA
1040,FIBROBLAST_CPID=1040,Fibroblast,Kidney,3050000010001000000000,120,1040,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000010001000000000,120,Trunk,NA,NA,Arcuate artery,NA,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1041,ENDOTHELIAL_CELL_CPID=1041,Endothelial cell,Kidney,3050000010002000000000,78,1041,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000010002000000000,78,Trunk,NA,NA,Arcuate artery,NA,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1042,SMOOTH_MUSCLE_CELL_CPID=1042,Smooth muscle cell,Kidney,3050000010002010000000,231,1042,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000010002010000000,231,Trunk,NA,NA,Arcuate artery,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1043,FIBROBLAST_CPID=1043,Fibroblast,Kidney,3050000010002010000000,120,1043,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000010002010000000,120,Trunk,NA,NA,Arcuate artery,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1044,FAT_CELL_(ADIPOCYTE)_CPID=1044,Fat cell (adipocyte),Kidney,3050000010002010000000,119,1044,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000010002010000000,119,Trunk,NA,NA,Arcuate artery,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
1045,SMOOTH_MUSCLE_CELL_CPID=1045,Smooth muscle cell,Kidney,3050000010003000000000,231,1045,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000010003000000000,231,Trunk,NA,NA,Arcuate artery,NA,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1046,FIBROBLAST_CPID=1046,Fibroblast,Kidney,3050000020001000000000,120,1046,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000020001000000000,120,Trunk,NA,NA,Arcuate vein,NA,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1047,ENDOTHELIAL_CELL_CPID=1047,Endothelial cell,Kidney,3050000020002000000000,78,1047,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000020002000000000,78,Trunk,NA,NA,Arcuate vein,NA,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1048,SMOOTH_MUSCLE_CELL_CPID=1048,Smooth muscle cell,Kidney,3050000020002010000000,231,1048,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000020002010000000,231,Trunk,NA,NA,Arcuate vein,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1049,FIBROBLAST_CPID=1049,Fibroblast,Kidney,3050000020002010000000,120,1049,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000020002010000000,120,Trunk,NA,NA,Arcuate vein,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1050,FAT_CELL_(ADIPOCYTE)_CPID=1050,Fat cell (adipocyte),Kidney,3050000020002010000000,119,1050,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000020002010000000,119,Trunk,NA,NA,Arcuate vein,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
1051,SMOOTH_MUSCLE_CELL_CPID=1051,Smooth muscle cell,Kidney,3050000020003000000000,231,1051,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000020003000000000,231,Trunk,NA,NA,Arcuate vein,NA,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
1052,FIBROBLAST_CPID=1052,Fibroblast,Kidney,3050000030001000000000,120,1052,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000030001000000000,120,Trunk,NA,NA,Interlobular artery,NA,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
1053,ENDOTHELIAL_CELL_CPID=1053,Endothelial cell,Kidney,3050000030002000000000,78,1053,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000030002000000000,78,Trunk,NA,NA,Interlobular artery,NA,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
1054,SMOOTH_MUSCLE_CELL_CPID=1054,Smooth muscle cell,Kidney,3050000030002010000000,231,1054,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3050000030002010000000,231,Trunk,NA,NA,Interlobular artery,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
