No.,Germ Layer,Differentiation State,Source Age,Anatomy Id,Cell Type Id,Body Part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
447,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020100000000000,231,Head,Eye,,Eyelid,Tarsal plate of eyelid,Superior tarsal muscle,,,,,,Smooth muscle cell,,CL:0000192,,,
448,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020200000000000,231,Head,Eye,,Eyelid,Tarsal plate of eyelid,Inferior tarsal muscle,,,,,,Smooth muscle cell,,CL:0000192,,,
449,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020300000000000,124,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),,,,,,Luminal epithelial cell,,,,,t158
450,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020301000000000,128,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),Acinus,,,,,Meibocyte,,,,,
451,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020301000000000,28,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),Acinus,,,,,Basal cell,,CL:0000646,,,
452,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020302000000000,128,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),Duct,,,,,Meibocyte,,,,,
453,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020303000000000,128,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),Central duct,,,,,Meibocyte,,,,,
454,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020304010000000,124,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),Orifice,Epidermis,Stratified squamous epithelium,,,Luminal epithelial cell,,,,,
455,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1030006020305010000000,124,Head,Eye,,Eyelid,Tarsal plate of eyelid,Tarsal gland (Meibomian gland),Excretory duct,Epidermis,Stratified squamous epithelium,,,Luminal epithelial cell,,,,,
456,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,165,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Keratinocyte,,CL:0002170,,232   233,
457,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,139,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Granular cell,,CL:0002189,,,
458,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,214,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Prickle cell,,CL:0000649,,234   235   288   289   290   291   292   293   294   295,
459,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,169,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Langerhans cell,,CL:0000453,,,
460,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,28,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Basal cell,,CL:0000646,,296   297   298   299,
461,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,175,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Melanocyte,,CL:0000148,,,
462,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,176,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Merkel cell,,CL:0000242,,,
463,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010000010000000,89,Head,Mouth,,Gingiva,Oral mucosa,,,Epithelium,,,,Epithelial cell,,,,,
464,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010100000000000,120,Head,Mouth,,Gingiva,Oral mucosa,Lamina propria,,,,,,Fibroblast,,CL:0000057,,,
465,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040001010100000000000,119,Head,Mouth,,Gingiva,Oral mucosa,Lamina propria,,,,,,Fat cell (adipocyte),,CL:0000136,,,
466,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010001000000000,237,Head,Mouth,,Hard palate,Oral mucosa,,Keratinized stratified squamous epithelium,,,,,Squamous cell,,CL:0002170,,,
467,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010001000000000,139,Head,Mouth,,Hard palate,Oral mucosa,,Keratinized stratified squamous epithelium,,,,,Granular cell,,CL:0002189,,503   504,
468,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010001000000000,214,Head,Mouth,,Hard palate,Oral mucosa,,Keratinized stratified squamous epithelium,,,,,Prickle cell,,CL:0000649,,500   501   502,
469,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010001000000000,28,Head,Mouth,,Hard palate,Oral mucosa,,Keratinized stratified squamous epithelium,,,,,Basal cell,,CL:0000646,,505   506   507,
470,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010001000000000,175,Head,Mouth,,Hard palate,Oral mucosa,,Keratinized stratified squamous epithelium,,,,,Melanocyte,,CL:0000148,,,
471,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010100000000000,120,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,,,,,,Fibroblast,,CL:0000057,,508,
472,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010100000000000,119,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,,,,,,Fat cell (adipocyte),,CL:0000136,,,
473,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010101010000000,120,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Artery,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
474,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010101020000000,78,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Artery,Tunica intima,,,,Endothelial cell,,CL:1000413,,,
475,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010101020000000,120,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Artery,Tunica intima,,,,Fibroblast,,CL:0000057,,,
476,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010101020000000,119,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Artery,Tunica intima,,,,Fat cell (adipocyte),,CL:0000136,,,
477,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010101020000000,231,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Artery,Tunica intima,Subendothelial layer,,,Smooth muscle cell,,CL:0000359,,,
478,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010101030000000,231,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Artery,Tunica media,,,,Smooth muscle cell,,CL:0000359,,,
479,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010102010000000,120,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Vein,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
480,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010102020000000,78,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Vein,Tunica intima,,,,Endothelial cell,,CL:1000413,,,
481,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010102020000000,120,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Vein,Tunica intima,,,,Fibroblast,,CL:0000057,,,
482,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010102020000000,119,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Vein,Tunica intima,,,,Fat cell (adipocyte),,CL:0000136,,,
483,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010102020000000,231,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,,,Smooth muscle cell,,CL:0000359,,,
484,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010102030000000,231,Head,Mouth,,Hard palate,Oral mucosa,Lamina propria,Vein,Tunica media,,,,Smooth muscle cell,,CL:0000359,,,
485,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002010000010000000,89,Head,Mouth,,Hard palate,Oral mucosa,,,Epithelium,,,,Epithelial cell,,,,,
486,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020000000000000,120,Head,Mouth,,Hard palate,Submucosa,,,,,,,Fibroblast,,CL:0000057,,,
487,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020000000000000,119,Head,Mouth,,Hard palate,Submucosa,,,,,,,Fat cell (adipocyte),,CL:0000136,,,
488,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020001010000000,120,Head,Mouth,,Hard palate,Submucosa,,Artery,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
489,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020001020000000,78,Head,Mouth,,Hard palate,Submucosa,,Artery,Tunica intima,,,,Endothelial cell,,CL:0000071,,,
490,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020001020000000,120,Head,Mouth,,Hard palate,Submucosa,,Artery,Tunica intima,,,,Fibroblast,,CL:0000057,,,
491,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020001020000000,119,Head,Mouth,,Hard palate,Submucosa,,Artery,Tunica intima,,,,Fat cell (adipocyte),,CL:0000136,,,
492,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020001020000000,231,Head,Mouth,,Hard palate,Submucosa,,Artery,Tunica intima,Subendothelial layer,,,Smooth muscle cell,,CL:0000359,,,
493,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020001030000000,231,Head,Mouth,,Hard palate,Submucosa,,Artery,Tunica media,,,,Smooth muscle cell,,CL:0000359,,,
494,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020002010000000,120,Head,Mouth,,Hard palate,Submucosa,,Vein,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
495,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020002020000000,78,Head,Mouth,,Hard palate,Submucosa,,Vein,Tunica intima,,,,Endothelial cell,,CL:0000071,,,
496,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020002020000000,120,Head,Mouth,,Hard palate,Submucosa,,Vein,Tunica intima,,,,Fibroblast,,CL:0000057,,,
497,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020002020000000,119,Head,Mouth,,Hard palate,Submucosa,,Vein,Tunica intima,,,,Fat cell (adipocyte),,CL:0000136,,,
498,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020002020000000,231,Head,Mouth,,Hard palate,Submucosa,,Vein,Tunica intima,Subendothelial layer,,,Smooth muscle cell,,CL:0000359,,,
499,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040002020002030000000,231,Head,Mouth,,Hard palate,Submucosa,,Vein,Tunica media,,,,Smooth muscle cell,,CL:0000359,,,
500,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010100000000000,237,Head,Mouth,,Soft palate,Oral mucosa,Nonkeratinized stratified squamous epithelium,,,,,,Squamous cell,,CL:0000076,,,t004
501,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010100000000000,139,Head,Mouth,,Soft palate,Oral mucosa,Nonkeratinized stratified squamous epithelium,,,,,,Granular cell,,CL:0002189,,494   495,t004
502,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010100000000000,214,Head,Mouth,,Soft palate,Oral mucosa,Nonkeratinized stratified squamous epithelium,,,,,,Prickle cell,,CL:0000649,,491   492   493,t004
503,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010100000000000,28,Head,Mouth,,Soft palate,Oral mucosa,Nonkeratinized stratified squamous epithelium,,,,,,Basal cell,,CL:0000646,,496   497   498,t004
504,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010100000000000,175,Head,Mouth,,Soft palate,Oral mucosa,Nonkeratinized stratified squamous epithelium,,,,,,Melanocyte,,CL:0000148,,,t004
505,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010200000000000,120,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,,,,,,Fibroblast,,CL:0000057,,,
506,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010200000000000,119,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,,,,,,Fat cell (adipocyte),,CL:0000136,,,
507,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010201010000000,120,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Artery,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
508,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010201020000000,78,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Artery,Tunica intima,,,,Endothelial cell,,CL:0000071,,,
509,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010201020000000,120,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Artery,Tunica intima,,,,Fibroblast,,CL:0000057,,,
510,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010201020000000,119,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Artery,Tunica intima,,,,Fat cell (adipocyte),,CL:0000136,,,
511,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010201020000000,231,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Artery,Tunica intima,Subendothelial layer,,,Smooth muscle cell,,CL:0000359,,,
512,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010201030000000,231,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Artery,Tunica media,,,,Smooth muscle cell,,CL:0000359,,,
513,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010202010000000,120,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Vein,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
514,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010202020000000,78,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Vein,Tunica intima,,,,Endothelial cell,,CL:0000071,,,
515,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010202020000000,120,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Vein,Tunica intima,,,,Fibroblast,,CL:0000057,,,
516,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010202020000000,119,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Vein,Tunica intima,,,,Fat cell (adipocyte),,CL:0000136,,,
517,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010202020000000,231,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,,,Smooth muscle cell,,CL:0000359,,,
518,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003010202030000000,231,Head,Mouth,,Soft palate,Oral mucosa,Lamina propria,Vein,Tunica media,,,,Smooth muscle cell,,CL:0000359,,,
519,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003020000000000000,120,Head,Mouth,,Soft palate,Submucosa,,,,,,,Fibroblast,,CL:0000057,,,
520,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003020000000000000,119,Head,Mouth,,Soft palate,Submucosa,,,,,,,Fat cell (adipocyte),,CL:0000136,,,
521,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003020001010000000,120,Head,Mouth,,Soft palate,Submucosa,,Artery,Tunica adventitia,,,,Fibroblast,,CL:0000057,,,
522,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,1040003020001020000000,78,Head,Mouth,,Soft palate,Submucosa,,Artery,Tunica intima,,,,Endothelial cell,,CL:0000071,,,
